Year,Title_anger_Proportion,Title_anticipation_Proportion,Title_disgust_Proportion,Title_fear_Proportion,Title_joy_Proportion,Title_sadness_Proportion,Title_surprise_Proportion,Title_trust_Proportion,Content_anger_Proportion,Content_anticipation_Proportion,Content_disgust_Proportion,Content_fear_Proportion,Content_joy_Proportion,Content_sadness_Proportion,Content_surprise_Proportion,Content_trust_Proportion
2018,0.03989259822593156,0.05481585481585482,0.015672815672815674,0.04132021632021632,0.04001512334845668,0.029440262773596106,0.0225356308689642,0.07142340475673808,0.027646402052558028,0.05290676207909434,0.01457154026713976,0.033724142289065236,0.039675398673936456,0.025759328801343136,0.02020534120902261,0.07221025687020673
2019,0.03797886306814878,0.043378747575176145,0.014129432075860647,0.03871405380333952,0.04464070321213178,0.030002705627705628,0.02016294882366311,0.08067920175063031,0.025547824162487815,0.051047010077617756,0.013601280396193334,0.031407709459546886,0.03952476081697966,0.025190022035762493,0.018135555811238328,0.07189753905629954
2020,0.03128364901092174,0.0526075271529817,0.011314661769207224,0.03810951674588038,0.039156588361133816,0.031677358836449745,0.01841633955270319,0.0875155820610366,0.026447475773113623,0.05185451408910256,0.01389003507951528,0.03542049097222212,0.03530474508198304,0.02701910466249922,0.01902908204129151,0.07610914412680761
2021,0.028903437182125704,0.060567926127231816,0.014142715208288978,0.0461659105921401,0.046024212581589626,0.037503370945993895,0.03065325384997516,0.07598834948401004,0.025516612402161895,0.05558528287541117,0.01368816625449566,0.0351320835751563,0.04177831621765934,0.027590950195805986,0.021156282066214383,0.073514334517791
2022,0.025167849126182456,0.052454104537437866,0.011574174282507616,0.03205219163552497,0.045804172679172674,0.028294444752778085,0.019279300945967612,0.07150866880033546,0.021873867788454814,0.0557477299305697,0.01203909596685488,0.029861720246210085,0.041370757994234,0.024854281341505476,0.019489442207633666,0.07568592632032908
2023,0.014813303621443157,0.050715260998691225,0.009993583612769658,0.01931060299519602,0.03916474755864291,0.018379278989744105,0.01766995117285815,0.0745372440866627,0.020599525742250033,0.05326557662470567,0.011666201397933326,0.026226213407894012,0.0397857929793596,0.022758029043064485,0.0182607368928172,0.07355812938960705
2024,0.013816017316017316,0.063360101010101,0.011903463203463204,0.025326118326118325,0.04985772005772006,0.019898556998557,0.024975180375180376,0.08181493506493506,0.021603664584598278,0.052522723831628676,0.011767514843430095,0.027337911372389615,0.04129906822250596,0.0224770855750401,0.02030207968818783,0.07650795069751855
